fake_name,Class
1 หจ.แปลงใหญ่ข้าวบ้านหนองแวงโสกพระ 82 หมู่ จำกัด,firm
ไทยแพ็ค หจ.เค.ที. จำกัด,firm
บจ.เวียงพิงค์อินเตอร์ซัพพลาย จำกัด,firm
2021 บจ.ไทยหล้า จำกัด,firm
หจ.เอ็มเอ็นแฟมิลี่,firm
พัฒนา บจ.เพชรดี จำกัด,firm
บจ.เอสพีเอที จำกัด,firm
หจ.ออมทรัพย์อิเล็คทริค,firm
ปิโตรเลียม หจ.โชค สาวิตรี จำกัด,firm
พร๊อพเพอร์ตี้ บจ.ไดยี อินเตอร์เนชั่นแนล กรุ๊ป จำกัด,firm
เทค บจ.เอ็มริช จำกัด,firm
บิสซิเนส บจ.เป็นหนึ่ง ลอว์ แอนด์ จำกัด,firm
บจ.ปั้นงาน จำกัด,firm
มัตเซนกะ บจ.ฟีโรเวเร่ จำกัด,firm
โปรดักส์ บจ.เอชเอ็มที ฟู้ด จำกัด,firm
โฮลดิ้งส์ บจ.เอช แอนด์ เจ พร็อพเพอร์ตี้ จำกัด,firm
หจ.เฮือนสกุณา,firm
กรุ๊ป บจ.อลิสา เวลธ์ จำกัด,firm
บจ.นูทริบิสส์ จำกัด,firm
คอนเน็กชั่น บจ.บุ๊ค จำกัด,firm
หจ.โชคกันทาเพื่อนเกษตร,firm
บจ.เอเมอรี่วิลล์ จำกัด,firm
ผลไม้สดตามฤดูกาล หจ.โชคศุลี จำกัด,firm
เอเจนซี่ บจ.ลูน่าร์ สตาร์ จำกัด,firm
แคปิตอล บจ.เอ็นพี จำกัด,firm
เอ็มไพร์ บจ.เมดิคัล จำกัด,firm
บิวเดอร์ บจ.สปอร์ต จำกัด,firm
ควอลิตี้ บจ.ลอว์เยอร์ จำกัด,firm
บจ.บางกอกอับเลส จำกัด,firm
แอสโซซิเอทส์ บจ.เฟิร์ม แอนด์ ลอว์ จำกัด,firm
เฟรซ บจ.ต้า ฮัว จำกัด,firm
แคร์ บจ.กรรณิการ์ โฮม จำกัด,firm
อินเตอร์พลัส บจ.เบสท์ ลัค จำกัด,firm
การ์เด้น บจ.โอมสุวรรณ จำกัด,firm
คอร์ปอเรชั่น บจ.เนเจอร์ มอร์นิ่ง จำกัด,firm
เอ็กซ์เพรส หจ.เอฟแอนด์เจ จำกัด,firm
พร็อพเพอร์ตี้ บจ.นันท์ธดา จำกัด,firm
บจ.ธานิยาพาเจริญ จำกัด,firm
มั่นคง บจ.รุ่ง จำกัด,firm
คอนซัลแทนท์ บจ.กัน กรีน บิลดิ้ง จำกัด,firm
บจ.พีโอเอ็นวายกรุ๊ป จำกัด,firm
พลาสติก บจ.เกรท แวลู จำกัด,firm
ก่อสร้าง หจ.ก.ประติมากรรม จำกัด,firm
พร็อพเพอร์ตี้ บจ.เซลลิ้ง ซันเซ็ท จำกัด,firm
โซลูชั่น บจ.เอ็มเดฟ จำกัด,firm
(ไทยแลนด์) หจ.แฟรงค์ ทราเวล จำกัด,firm
เอ็กซ์เพรส บจ.เอ็นพี ปะเหลียน จำกัด,firm
พัฒน์ บจ.ยง สิน จำกัด,firm
ไลฟ์ บจ.ซีบีดี พลัส จำกัด,firm
โพสต์ บจ.เอส วี เอ็ม จำกัด,firm
บจ.แท๊ปอินเตอร์เนชั่นแนลเทรดดิ้ง จำกัด,firm
หจ.พัฒน์เกษตรยนต์,firm
จิวเวลรี่ บจ.ภูมิ จำกัด,firm
แคปพิทอล บจ.เอนเวสท์ จำกัด,firm
ทรัพย์ทวี หจ.ทองดี จำกัด,firm
เอ็นเตอร์ไพร์ส หจ.อิรฟาน เทรดดิ้ง จำกัด,firm
เซอร์วิส บจ.นิรภา ฟู้ด จำกัด,firm
เซอร์วิส หจ.ธนวัฒน์ วายฟาย จำกัด,firm
กรุ๊ป บจ.เอส.เอ็ม บางกอก จำกัด,firm
โลจิสติกส์ บจ.โกลด์ ดอลฟิน จำกัด,firm
บจ.มายเดอรี จำกัด,firm
กรุ๊ป หจ.วัชระวิชญ์ จำกัด,firm
เพาเวอร์ บจ.เก่าขาม จำกัด,firm
(มหาชน) บมจ.เดอะ วัน เอ็นเตอร์ไพรส์ จำกัด,firm
บจ.เฮลท์มีกรุ๊ป(2020) จำกัด,firm
คอนสตรัคชั่น หจ.นัมเบอร์ วัน กรุ๊ป แอนด์ จำกัด,firm
จิม บจ.เดอะ คลาสสิค จำกัด,firm
เวลล์เนสส์ บจ.เค จำกัด,firm
789 บจ.นครพนมแดรี่ จำกัด,firm
เซอร์วิส บจ.กัน พาร์ท แอนด์ จำกัด,firm
บจ.โอซีเอสบี จำกัด,firm
เซอร์วิส บจ.เกรท ลัคกี้ จำกัด,firm
อาหารและเครื่องดื่ม บจ.ไนท์ จำกัด,firm
พืชผักนาดี หจ.วิสาหกิจชุมชนแปลงใหญ่ จำกัด,firm
หจ.มารัตน์พาณิชย์,firm
บจ.จอมมารบลู จำกัด,firm
บจ.โอกานิเชี่ยน จำกัด,firm
หจ.ยอดศิริมงคล,firm
กรุ๊ป บจ.เคซีพีซี จำกัด,firm
บจ.งอกงานดี จำกัด,firm
หจ.กนกช๊อป,firm
พรีเมี่ยม บจ.ดังใจ จำกัด,firm
คอร์ปอเรชั่น บจ.เดย์ต้า มีเดีย จำกัด,firm
กรุ๊ป บจ.เทโรซอฟท์ แคปปิตอล จำกัด,firm
แอสโซซิเอทส์ บจ.ไนน์ แอนด์ จำกัด,firm
สเตชั่น บจ.ออริจิ้น ปลั๊ก แอนด์ เพลย์ อี22 จำกัด,firm
หจ.อำภรณ์เซอร์วิส,firm
เอเชีย บจ.อาร์ บี ที เอส อี จำกัด,firm
โบรกเกอร์ บจ.แกรนิต จำกัด,firm
หจ.บ้านนอกมั่งคั่ง,firm
โลจิสติกส์ บจ.เพชรศิวา จำกัด,firm
เอ็นจิเนียริ่ง หจ.ปรีดา จำกัด,firm
คอนสตรัคชั่น บจ.เอแอนด์ที จำกัด,firm
แคปิตอล บจ.เอสพีเจ จำกัด,firm
แอสเส็ต บจ.ณภวินท์ จำกัด,firm
เอ็กซ์เพรส หจ.ทรัพย์เจริญ จำกัด,firm
ต.โคกเพชรพัฒนา หจ.วิสาหกิจชุมชนแปลงใหญ่อ้อยโรงงาน หมู่ 3 จำกัด,firm
เอส บจ.รักษาความปลอดภัย เอส ดับบลิว จำกัด,firm
บจ.ดีเทลคอนสตรัคชั่นแอนด์เนทเวิร์ค จำกัด,firm
คอนสตรัคชั่น บจ.สส.ฉวีวรรณ จำกัด,firm
เอ็นจิเนียริ่ง บจ.เอสดีที จำกัด,firm
เทรดเดอร์ บจ.แก้วกาญจน์ จำกัด,firm
เอ็นเตอร์ไพส์ บจ.พรีเอจ เวิร์ล จำกัด,firm
ฟู้ดส์ บจ.แคพส์ จำกัด,firm
คอนสตรัคชั่น บจ.สตาร์อินเตอร์ เอ็นจิเนียริ่ง แอนด์ จำกัด,firm
หจ.แปลงใหญ่ข้าวโคกไทย,firm
เพาเวอร์ บจ.บลูเวฟ จำกัด,firm
รีเทล บจ.โอลเซ่น จำกัด,firm
เซอร์วิส หจ.พรต เอ็นจิเนียริ่ง แอนด์ จำกัด,firm
เอ็นจิเนียริ่ง หจ.เฟิร์ส พีเจที จำกัด,firm
ดีไซน์ บจ.ดีวัน แกรนด์ จำกัด,firm
ปิยะสุข บจ.ซี ที พี จำกัด,firm
ครีเอเตอร์ บจ.เจอร์นี่ จำกัด,firm
หจ.โรจน์พาณิชย์,firm
พลัส บจ.แพลน โอ จำกัด,firm
รีสอร์ท บจ.นาวาคีรี จำกัด,firm
จิวเวลรี่ บจ.เจมสติ๊ก เจมส์ แอนด์ จำกัด,firm
