name,Class
บจ.ลีออโต้เพ้นท์ จำกัด,firm
บจ.สามมุม การช่าง จำกัด,firm
บจ.นารายณ์ พอร์เทจ จำกัด,firm
บจ.พรทรัพย์วิวัฒน์ จำกัด,firm
บจ.ไทยนิซ่าคิน จำกัด,firm
บจ.พีที เฮ้าส์ 3542 จำกัด,firm
บจ.ซี แอนด์ เอ็น ซัคเซสชั่น (เทรดดิ้ง) จำกัด,firm
หจ.อาร์เอสทีเอช เทรดดิ้ง แอนด์โลจิสติก,firm
หจ.เกษตรกรแปลงใหญ่บ้านงัวบา,firm
หจ.มิตรใหม่ แอร์ เซอร์วิส,firm
บจ.เซเรนดิพิตี้ แอนด์ แคร์ จำกัด,firm
หจ.ธานีคลังเหล็ก 2021 กรุ๊ป,firm
หจ.เฮง เฮง พชรดิษฐ์,firm
บจ.สยาม ทูลลิ่ง อินดัสเทรียล จำกัด,firm
หจ.สุพัตพัชร,firm
บจ.เฮช.ดี.พี.คอนสตรัคชั่น จำกัด,firm
บจ.บีเคเอฟซี (ประเทศไทย) จำกัด,firm
หจ.แปลงใหญ่ข้าว บ้านหันน้อย 156 หมู่ที่ 10,firm
หจ.วิสาหกิจชุมชนแปลงใหญ่มันสำปะหลัง ม.2 ต.นางาม,firm
บจ.ไอเดีย คอมเมิร์ช จำกัด,firm
บจ.ดีเอ็มดี โฟน เน็ตเวิร์ค (ไทยแลนด์) จำกัด,firm
บจ.ธนัท 2021 จำกัด,firm
หจ.ฉิม คอนสตรัคชั่น,firm
บจ.เอ็ม.อี. มอเตอร์ เซอร์วิส จำกัด,firm
บจ.พับบลิค  ฟาร์ม เซ็นเตอร์ จำกัด,firm
หจ.คิดส์ซ่า  2021,firm
บจ.ทีอาร์แอล เอ็กซ์เพรส กู๊ด (ไทยแลนด์) จำกัด,firm
บจ.อะมาชา มะเทียเรียล จำกัด,firm
บจ.ร่มเย็นเทรดดิ้ง จำกัด,firm
หจ.นรัชย์ภรณ์ 666,firm
หจ.แปลงใหญ่โคเนื้อ โคบาลบูรพาโคกสูง,firm
หจ.เอ็น.ที.เอ็ม.กรุ๊ป ทรานสปอร์ต,firm
หจ.แปลงใหญ่ห้วยถั่วเหนือ,firm
บจ.มาร์โก้ ซีล แอนด์ เซอร์วิส จำกัด,firm
บจ.แมคนัท โปรดักส์ จำกัด,firm
บจ.พีเอสดี คอร์ปอเรชั่น จำกัด,firm
บจ.ทริปเปิ้ล เอส คอสเมติก  จำกัด,firm
หจ.ดับเบิ้ลบี เอ็กซ์เพรส,firm
บจ.เฮงสิบทิศ เอสเตท จำกัด,firm
บจ.พงษ์พิทักษ์ 54 จำกัด,firm
บจ.บัลธาซาร์ พลาสติกส์ จำกัด,firm
หจ.เอ็ม พี ช็อป,firm
บจ.ไทย พี.เอส.ฟาร์ม จำกัด,firm
หจ.แปลงใหญ่ข้าว งิ้วกลาง,firm
หจ.พีพลัส พลาสบ็อกส์,firm
บจ.นิวเวย์ รีนิวเอเบิล เอนเนอจี จำกัด,firm
บจ.ไอพี คอนเนคชั่น จำกัด,firm
บจ.ภาคใต้แวร์เฮ้าส์ 64 จำกัด,firm
หจ.พีบีบิวตี้ แอนด์ มาร์เก็ตติ้ง,firm
บจ.เอสพีเคเทรดดิ้งแอนมาร์เก็ตติ้ง จำกัด,firm
หจ.ฉัตรศรา 88,firm
บจ.เทอร์พีน ซีบีดี อนาไลซิส จำกัด,firm
บจ.ภัทรกมล คัตติ้งกรุ๊ป จำกัด,firm
หจ.ยูเอ็น โลจิสติกส์,firm
บจ.กราฟ เอ็กซ์ จำกัด,firm
บจ.คิง อินเตอร์เนชั่นแนล สปอร์ต คอมเพล็กซ์ โฮลดิ้ง กรุ๊ป จำกัด,firm
บจ.คาเฮนเทรดดิ้ง จำกัด,firm
บจ.มหาชัย ซีเคียวริตี้ จำกัด,firm
บจ.พูนทรัพย์ พัสถาน เอ็นจิเนียริ่ง แอนด์ คอนซัลแตนท์ จำกัด,firm
บจ.ทีเอ็นพี มอเตอร์สปอร์ต จำกัด,firm
บจ.เอฟทีเอฟ แคนเดีย ไฟเบอร์ โมลด์ แพ็คเกจจิ้ง (ประเทศไทย) จำกัด,firm
บจ.ไฮพ์ฟาสท์  อินเตอร์เนชั่นแนล จำกัด,firm
บจ.วิลม่าเฮ้าส์ ดีไซน์ จำกัด,firm
บจ.เดอะ กรีนคอร์ป จำกัด,firm
บจ.เอเอ็มดี เวล จำกัด,firm
บจ.ดีมีนาย จำกัด,firm
บจ.โอ แอนด์ เค คอนสตรัคชั่น จำกัด,firm
หจ.เอสพลัส เอ็กซ์เพรส,firm
หจ.เอิร์น.บี.ที,firm
บจ.คีย์แมน ออโต้ เซอร์วิส จำกัด,firm
บจ.วอล์แพท อควาติก จำกัด,firm
บจ.เมดิคอล อินดัสเตรียล โดเมสติก จำกัด,firm
บจ.วายทีที ไพร์ม กรุ๊ป จำกัด,firm
บจ.ดิเอสเธทีค จำกัด,firm
บจ.เพชรพิกช็อป จำกัด,firm
บจ.ทริปเปิ้ล อี เอ็กซ์เพรส จำกัด,firm
บจ.รีดเฮ้าส์ซีเอ็ม จำกัด,firm
บจ.เจบี ริช จำกัด,firm
บจ.ดับเบิลยูเอ็มจีเอส (ประเทศไทย) จำกัด,firm
หจ.99 ออโต้ไทร์,firm
บจ.เมเปิล เอ็ดดูเคชั่น จำกัด,firm
บจ.เจ้าเงาะ คอนสตรัคชั่น จำกัด,firm
บจ.พี แอนด์ พี อินเตอร์เทรด จำกัด,firm
บจ.ภิรญา แอสเสท จำกัด,firm
บจ.คนมั่งคั่ง จำกัด,firm
บจ.เอชแอล เอ็นจิเนียริ่ง เซอร์วิส 2564 จำกัด,firm
บจ.กีรกฤช กรุ๊ป จำกัด,firm
หจ.เจ แอนด์ เอ็น ซีฟู้ด,firm
บจ.ทองสมจิตร พาณิชย์ จำกัด,firm
บจ.สบาย มาร์เก็ต พลัส จำกัด,firm
บจ.เอ.ซี.เค. การบัญชีและกฎหมาย จำกัด,firm
บจ.เครช แคปปิตอล จำกัด,firm
หจ.บีแอนด์วาย ธิดากุล,firm
บจ.เบดดิ้ง สตูดิโอ จำกัด,firm
บจ.พี.ดี ซัพพลาย กรุ๊ป จำกัด,firm
หจ.อนุรักษ์กระบือไทยแปลงใหญ่ ต.บ้านค้อ,firm
บจ.เคทีแอล อินเตอร์เนชั่นแนล โลจิสติกส์ (ประเทศไทย) จำกัด,firm
บจ.อองฟอง 189 จำกัด,firm
บจ.พีทีวาย โปรกรุ๊ป จำกัด,firm
บจ.พิมพ์พราวด์ อเล็กซิส จำกัด,firm
บจ.ทีเอ็นพี เทเลคอม 2021 จำกัด,firm
หจ.แปลงใหญ่ข้าวบ้านหนองผักตบ,firm
บจ.ดีล เอ็กซ์เพรส 2021 จำกัด,firm
บจ.พีซีเอส อิเล็คทริค จำกัด,firm
หจ.ตะวันรุ่งเรือง,firm
บจ.ทรัคแอนด์เทรลเลอร์ เซอร์วิสเซ็นเตอร์ จำกัด,firm
บจ.วอลเล็ท เอ็นเตอร์ไพรส์ จำกัด,firm
บจ.มี. อิน สไตล์ 2015 จำกัด,firm
หจ.เอ็นทีเอ็น.บิซิเนส,firm
บจ.ทีจีแอล 289 จำกัด,firm
บจ.มล คอสเมติค999 จำกัด,firm
หจ.ลีลา ผ้าไทย,firm
หจ.แปลงใหญ่มันสำปะหลัง  ต.ขมิ้น,firm
หจ.โอพีเอส.ออยล์ แอนด์ ซัพพลาย กรุ๊ป,firm
บจ.เคเจที ฮิวมิค เฟอร์ทิไลเซอร์ เคมิคอล 2021 จำกัด,firm
บจ.เอ.เอส.เอ.เอ็กซ์ จำกัด,firm
บจ.เจทีพี เวลท์ที้ จำกัด,firm
หจ.มุกดาหาร เฮลท์แล็บ,firm
บจ.พีพีแอนด์ดี เซอร์วิส จำกัด,firm
หจ.บุญปิง,firm
บจ.เบิร์นเนอร์เบสท์เทคโนโลยี จำกัด,firm
